Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
4102436809084.000000;10.437521;0.101143;
4102499660156.000000;6.349436;0.041275;
4102562527100.000000;11.183320;0.041275;
4102625619324.000000;10.190929;0.041275;
4102687923580.000000;8.093010;0.041275;
4102749053308.000000;4.791158;0.041275;
4102811233916.000000;2.232987;0.041275;
4102872868476.000000;8.775993;0.037483;
4102934128508.000000;9.875322;0.037483;
4102997122940.000000;15.317030;0.037483;
4103060620412.000000;20.902357;0.037483;
4103123197308.000000;17.644803;0.037483;
4103186227836.000000;24.726249;0.037483;
4103250169980.000000;17.888207;0.037483;
4103311769212.000000;3.416767;0.037483;
4103375471484.000000;9.438662;0.037483;
4103437471612.000000;20.437084;0.104475;
4103501442940.000000;23.093459;0.104475;
4103564442492.000000;24.607890;0.046572;
4103627475324.000000;15.281082;0.046572;
4103690644860.000000;6.795711;0.046572;
4103753563772.000000;5.415834;0.046572;
4103815104636.000000;2.982886;0.046572;
4103878010236.000000;6.648864;0.046572;
4103941853820.000000;7.998230;0.043001;
4104004768380.000000;11.043187;0.043001;
4104068509052.000000;8.480060;0.043001;
4104131740284.000000;8.955715;0.043001;
4104192444796.000000;12.887070;0.043001;
4104255485820.000000;7.469349;0.043001;
4104319457148.000000;7.845062;0.043001;
4104381426812.000000;16.829867;0.043001;
4104445426556.000000;17.338044;0.043001;
4104507454076.000000;12.602897;0.101264;
4104569620604.000000;15.167064;0.101264;
4104633182844.000000;17.889337;0.041515;
4104696543356.000000;21.424907;0.041515;
4104760567932.000000;17.725520;0.041515;
4104822092412.000000;7.952541;0.041515;
4104885414780.000000;2.804007;0.041515;
4104948525180.000000;1.328875;0.041515;
4105011763068.000000;1.719390;0.044281;
4105074678908.000000;1.886716;0.044281;
4105138507900.000000;4.906721;0.044281;
4105200994428.000000;5.112473;0.044281;
4105264536444.000000;2.501530;0.044281;
4105326444156.000000;2.375289;0.044281;
4105389861500.000000;4.785837;0.044281;
4105450278780.000000;8.422180;0.044281;
4105512465276.000000;5.662704;0.044281;
4105573535868.000000;2.442630;0.017858;
4105635972220.000000;7.240792;0.017858;
4105698839932.000000;7.534707;0.017858;
4105760478844.000000;3.077219;0.017858;
4105823593340.000000;1.924992;0.017858;
4105884842876.000000;6.031813;0.017858;
4105946798716.000000;6.867623;0.017858;
4106009293948.000000;5.126880;0.017858;
4106071008380.000000;17.512229;0.015416;
4106134372476.000000;14.801793;0.015416;
4106197461628.000000;5.089720;0.015416;
4106258737276.000000;13.299950;0.015416;
4106322315900.000000;11.853449;0.015416;
4106385515900.000000;3.212128;0.015416;
4106448681852.000000;1.719557;0.015416;
4106511620476.000000;5.587667;0.015416;
4106574669948.000000;7.420406;0.015416;
4106635979900.000000;6.895131;0.015100;
4106696712572.000000;4.854678;0.015100;
4106759358076.000000;3.288955;0.015100;
4106821905788.000000;3.281919;0.024089;
4106883744124.000000;1.775841;0.024089;
4106944996988.000000;2.452526;0.024089;
4107008297084.000000;3.758640;0.024089;
4107068636796.000000;5.519767;0.024089;
4107132089468.000000;6.577096;0.024089;
4107193212540.000000;6.344213;0.024089;
4107255581308.000000;6.285357;0.024089;
4107320321404.000000;4.925764;0.024089;
4107383348092.000000;6.555820;0.024089;
4107445953916.000000;11.132096;0.024089;
4107506908796.000000;9.990234;0.024089;
4107569381500.000000;10.757920;0.024089;
4107631996796.000000;7.888805;0.024089;
4107692693372.000000;3.540502;0.021759;
4107754206332.000000;4.323372;0.021759;
4107817244540.000000;4.416076;0.021759;
4107880324732.000000;6.483917;0.021759;
4107941538684.000000;7.460053;0.021759;
4108003723388.000000;6.891794;0.021759;
4108067172988.000000;8.307834;0.021759;
4108127459196.000000;7.223677;0.021759;
4108188804476.000000;3.639678;0.014728;
4108250186876.000000;14.424537;0.014728;
4108313766780.000000;14.815382;0.014728;
4108375348860.000000;5.547614;0.014728;
4108437804924.000000;6.830983;0.014728;
4108498184060.000000;13.156357;0.014936;
4108561550716.000000;14.943269;0.014936;
4108623796604.000000;8.421873;0.143386;
4108687722364.000000;12.924393;0.143386;
4108750986364.000000;14.437891;0.143386;
4108814386044.000000;15.910809;0.143386;
4108875555708.000000;13.699655;0.143386;
4108938987644.000000;8.577978;0.053946;
4109000854652.000000;11.673200;0.053946;
4109063613308.000000;12.410096;0.053946;
4109127217020.000000;19.702241;0.053946;
4109189782908.000000;21.210230;0.053946;
4109253012604.000000;15.037422;0.053946;
4109315999100.000000;16.236427;0.029711;
4109379724412.000000;14.759689;0.029711;
4109442020988.000000;14.954803;0.029711;
4109504607356.000000;11.117198;0.029711;
4109567100796.000000;12.394460;0.029850;
4109630244476.000000;18.721502;0.029850;
4109693467772.000000;12.941373;0.029813;
4109757061244.000000;10.018771;0.029813;
4109819947900.000000;9.486527;0.029813;
4109880917116.000000;11.724536;0.029813;
4109942610300.000000;19.048245;0.029813;
4110006499708.000000;23.903025;0.029813;
4110070781052.000000;14.925797;0.129917;
4110133454204.000000;20.025184;0.129917;
4110196492668.000000;19.874392;0.129917;
4110258427516.000000;9.810582;0.129917;
4110321382012.000000;10.085736;0.129917;
4110384727420.000000;7.270575;0.129917;
4110448100988.000000;10.324840;0.129917;
4110511097980.000000;9.185873;0.129917;
4110574534524.000000;14.970347;0.022678;
4110636029564.000000;17.233029;0.052615;
4110698243708.000000;17.361879;0.052615;
4110762107772.000000;19.824614;0.052615;
4110823258236.000000;14.478119;0.077743;
4110885599356.000000;16.306039;0.077743;
4110947233916.000000;16.643797;0.077743;
4111009407100.000000;13.389936;0.077743;
4111072401276.000000;9.218857;0.077743;
4111134091132.000000;6.163581;0.077743;
4111197521020.000000;12.463611;0.044950;
4111260498300.000000;15.453742;0.044950;
4111323500156.000000;17.392446;0.044950;
4111386503292.000000;24.248982;0.033085;
4111450502524.000000;25.672640;0.033085;
4111513209724.000000;19.094928;0.033085;
4111575467900.000000;14.015800;0.033085;
4111639350652.000000;14.159993;0.033085;
4111701856892.000000;15.641975;0.036135;
4111765496700.000000;11.915525;0.036135;
4111827477884.000000;6.607479;0.036135;
4111890417020.000000;10.384887;0.036135;
4111952241788.000000;13.989634;0.036135;
4112015279996.000000;14.310231;0.036135;
4112077049980.000000;10.004188;0.036135;
4112137575036.000000;11.144759;0.036135;
4112200906620.000000;11.694218;0.036135;
4112264881788.000000;16.672392;0.036135;
4112327879548.000000;21.524722;0.036135;
4112390536060.000000;13.167299;0.036135;
4112452675452.000000;16.069865;0.021022;
4112514462588.000000;18.790597;0.021022;
4112577098620.000000;15.421094;0.021022;
4112639004796.000000;10.377544;0.021022;
4112700119932.000000;7.050330;0.021022;
4112762118780.000000;16.780486;0.022944;
4112824595324.000000;16.503871;0.022944;
4112887183996.000000;15.784711;0.022944;
4112950188924.000000;19.969016;0.023290;
4113014158204.000000;17.322298;0.023290;
4113078158972.000000;20.555516;0.126686;
4113141531004.000000;18.605051;0.126686;
4113204430460.000000;17.343666;0.126686;
4113265873788.000000;20.854452;0.126686;
4113329076860.000000;16.945384;0.126686;
4113393005692.000000;10.943564;0.051817;
4113455288700.000000;18.914369;0.051817;
4113518084476.000000;25.303888;0.051817;
4113580969084.000000;18.754050;0.051817;
4113644719484.000000;19.911410;0.051817;
4113708103292.000000;15.398569;0.051817;
4113770732924.000000;4.532475;0.051817;
4113833056124.000000;3.713679;0.023243;
4113894829948.000000;7.223092;0.070653;
4113957645692.000000;7.136962;0.070653;
4114020054396.000000;4.458046;0.070653;
4114081742204.000000;8.558636;0.070653;
4114145769852.000000;15.780212;0.070653;
4114209772924.000000;12.176072;0.070653;
4114272771196.000000;16.254662;0.070653;
4114333698684.000000;21.533245;0.070653;
4114397768828.000000;21.063605;0.070653;
4114460347772.000000;14.865252;0.068015;
4114524310908.000000;11.079421;0.068015;
4114587363708.000000;20.162178;0.068015;
4114649905276.000000;21.440543;0.068015;
4114712943484.000000;14.278380;0.068015;
4114775968892.000000;17.161938;0.068015;
4114838234492.000000;23.539077;0.068015;
4114901233532.000000;16.876345;0.068015;
4114964234876.000000;14.693799;0.017294;
4115027514492.000000;11.874049;0.017294;
4115090888572.000000;8.024107;0.042017;
4115153543804.000000;5.090469;0.042017;
4115216257660.000000;2.101457;0.042017;
4115279484796.000000;7.497324;0.042017;
4115342742396.000000;16.847339;0.042017;
4115404711548.000000;20.985718;0.042017;
4115465711740.000000;20.425046;0.042017;
4115528077180.000000;12.718857;0.042017;
4115590758524.000000;9.406695;0.035477;
4115653516668.000000;13.420758;0.035477;
4115714771836.000000;10.397528;0.035477;
4115776503932.000000;9.977228;0.035477;
4115839511420.000000;21.496066;0.035477;
4115902509180.000000;20.321190;0.035477;
4115965543036.000000;6.149968;0.035477;
4116027061372.000000;2.939815;0.104682;
4116090382716.000000;9.204241;0.034059;
4116152789372.000000;11.445561;0.034059;
4116215014780.000000;13.567076;0.034059;
4116277312636.000000;18.227264;0.034059;
4116340699516.000000;18.926690;0.034059;
4116403102076.000000;17.248070;0.034059;
4116465339516.000000;12.076287;0.034059;
4116528096380.000000;10.485049;0.034059;
4116589862524.000000;13.533654;0.034059;
4116650995836.000000;10.108551;0.115654;
4116713347196.000000;7.303252;0.115654;
4116774953852.000000;11.570456;0.115654;
4116837784188.000000;16.670568;0.115654;
4116901611388.000000;16.641612;0.115654;
4116963524220.000000;13.825992;0.115654;
4117027075964.000000;14.963415;0.115654;
4117089581948.000000;13.725537;0.028414;
4117153399932.000000;11.259674;0.028414;
4117215367804.000000;18.751951;0.028414;
4117278535036.000000;20.378014;0.028414;
4117339770748.000000;17.109042;0.028414;
4117402813308.000000;14.942294;0.036423;
4117465862012.000000;16.748534;0.036423;
4117528061820.000000;23.850694;0.036423;
4117589165692.000000;16.419274;0.036423;
4117650284156.000000;14.672299;0.036423;
4117713311356.000000;21.876268;0.036423;
4117775864188.000000;20.865902;0.036423;
4117839579772.000000;17.495316;0.036423;
4117903384700.000000;11.638496;0.036423;
4117965581692.000000;4.920906;0.036423;
4118026920828.000000;3.144815;0.023633;
4118090101116.000000;3.945423;0.023633;
4118153083516.000000;10.653426;0.046581;
4118215490428.000000;12.453147;0.046581;
4118278176124.000000;13.840156;0.046581;
4118339761788.000000;11.651784;0.046581;
4118403600508.000000;12.439762;0.046581;
4118466427260.000000;11.846424;0.053005;
4118529007996.000000;4.578455;0.053005;
4118592903804.000000;9.244616;0.053005;
4118654431356.000000;7.414976;0.053005;
4118716746108.000000;5.800867;0.033934;
4118779774076.000000;11.278276;0.033934;
4118842665852.000000;12.667807;0.033934;
4118905565052.000000;11.516789;0.033934;
4118966614140.000000;12.411923;0.033934;
4119028422780.000000;15.632817;0.033934;
4119092181884.000000;14.607973;0.030594;
4119154432124.000000;13.872487;0.030594;
4119217591676.000000;14.618727;0.050333;
4119281625724.000000;12.714571;0.050333;
4119343912316.000000;12.652846;0.050333;
4119405710972.000000;7.918070;0.050333;
4119469208444.000000;5.935953;0.050333;
4119532333948.000000;9.501377;0.050333;
4119595531132.000000;14.691451;0.050333;
4119657796220.000000;13.082182;0.050333;
4119720460412.000000;9.581850;0.050333;
4119784317820.000000;9.990077;0.050333;
4119845194108.000000;13.858193;0.046606;
4119908445564.000000;19.023495;0.126163;
4119970820732.000000;11.793976;0.126163;
4120034193532.000000;5.432627;0.126163;
4120096147580.000000;7.192532;0.126163;
4120156964732.000000;14.725763;0.126163;
4120219963516.000000;12.411551;0.126163;
4120281716604.000000;10.973995;0.132377;
4120343289980.000000;12.452493;0.132377;
4120406487932.000000;14.950696;0.132377;
4120469867900.000000;18.967552;0.132377;
4120533867388.000000;13.289743;0.132377;
4120598003324.000000;10.884960;0.132377;
4120660140412.000000;8.979704;0.132377;
4120722263676.000000;9.060556;0.024802;
4120785780860.000000;8.424146;0.024802;
4120849069436.000000;16.204710;0.024802;
4120911292028.000000;15.998613;0.024802;
4120972553084.000000;6.908735;0.024802;
4121034904188.000000;9.288818;0.026153;
4121098527612.000000;5.815991;0.026153;
4121162551676.000000;14.051706;0.026153;
4121225556604.000000;27.718496;0.026153;
4121288556924.000000;30.160664;0.026153;
4121350556796.000000;18.468497;0.027409;
4121413489020.000000;6.700461;0.027409;
4121475294076.000000;6.917114;0.027409;
4121537793660.000000;7.649491;0.027409;
4121600669820.000000;8.891664;0.027409;
4121662774140.000000;9.031172;0.027409;
4121725895036.000000;7.747935;0.027409;
4121787670652.000000;4.740432;0.027409;
4121848696700.000000;10.365414;0.027409;
4121912155516.000000;15.233310;0.027409;
4121975243388.000000;9.675372;0.020106;
4122037562748.000000;5.802261;0.020106;
4122099547004.000000;8.669020;0.020106;
4122163317372.000000;11.901721;0.020106;
4122225515132.000000;8.571307;0.020106;
4122288477564.000000;9.498161;0.020106;
4122349526908.000000;16.790166;0.020106;
4122412105084.000000;13.317410;0.020106;
4122474170492.000000;6.303430;0.016639;
4122536083836.000000;7.386373;0.136696;
4122597482620.000000;13.909241;0.136696;
4122658693244.000000;13.554509;0.136696;
4122721835644.000000;18.761810;0.136696;
4122784812668.000000;22.232392;0.136696;
4122847811196.000000;19.519220;0.136696;
4122911810428.000000;26.586183;0.136696;
4122973846140.000000;24.575252;0.136696;
4123037838716.000000;21.584587;0.130103;
4123099398780.000000;21.369785;0.130103;
4123160728700.000000;13.837074;0.130103;
4123222075772.000000;14.786118;0.104517;
4123284788348.000000;21.262545;0.104517;
4123347660156.000000;13.947551;0.104517;
4123410296700.000000;9.864360;0.104517;
4123472660860.000000;8.095588;0.104517;
4123535817084.000000;7.483952;0.095103;
4123596735100.000000;10.018230;0.095103;
4123659175036.000000;10.353581;0.095103;
4123721971324.000000;14.395815;0.095103;
4123783770748.000000;14.138177;0.095103;
4123845068668.000000;10.839987;0.095103;
4123908377468.000000;8.828910;0.095103;
4123970861692.000000;16.001400;0.095103;
4124032881276.000000;25.148058;0.095103;
4124096512892.000000;23.257197;0.023778;
4124156712316.000000;15.695034;0.023778;
4124219201916.000000;12.833586;0.023778;
4124281786492.000000;13.374469;0.023778;
4124345771132.000000;13.293479;0.023778;
4124408528764.000000;16.991103;0.023778;
4124470370172.000000;16.239091;0.023778;
4124532197244.000000;8.107250;0.023778;
4124593539196.000000;5.438532;0.018378;
4124656476284.000000;7.093784;0.109637;
4124718466940.000000;12.957912;0.109637;
4124782670716.000000;15.737246;0.109637;
4124842862716.000000;15.123766;0.109637;
4124906221180.000000;12.819751;0.109637;
4124967864700.000000;6.882067;0.109637;
4125029026684.000000;16.532416;0.109637;
4125092062076.000000;26.555805;0.109637;
4125156062076.000000;20.767518;0.106410;
4125218961788.000000;17.231165;0.106410;
4125280698748.000000;10.961408;0.106410;
4125343161468.000000;7.289915;0.106410;
4125405207932.000000;16.165292;0.106410;
4125467943804.000000;14.803011;0.106410;
4125530382716.000000;10.937791;0.106410;
4125592806524.000000;12.181613;0.010970;
4125655036284.000000;10.721150;0.010970;
4125715668604.000000;6.812968;0.164186;
4125780172156.000000;14.354446;0.164186;
4125841663612.000000;22.298718;0.164186;
4125905834620.000000;18.577142;0.164186;
4125969793660.000000;19.138553;0.164186;
4126031298940.000000;14.133569;0.164186;
4126093301884.000000;14.009103;0.164186;
4126157302140.000000;20.381253;0.164186;
4126220301692.000000;17.147844;0.056987;
4126283370620.000000;8.763573;0.056987;
4126347370108.000000;6.810845;0.056987;
4126409199228.000000;13.225741;0.056987;
4126472199036.000000;23.671086;0.056987;
4126534520700.000000;18.461245;0.056987;
4126597143676.000000;8.589680;0.056987;
4126660313724.000000;8.429213;0.018377;
4126724042364.000000;7.595927;0.026960;
4126787478140.000000;14.131962;0.026960;
4126850793852.000000;12.594409;0.026960;
4126914197884.000000;9.839116;0.026960;
4126976248444.000000;15.323824;0.026960;
4127037923452.000000;14.875709;0.026960;
4127099459196.000000;11.052319;0.026960;
4127161984892.000000;8.795711;0.026960;
4127223660412.000000;9.782237;0.026960;
4127286659708.000000;15.826978;0.112556;
4127348478076.000000;16.020610;0.112556;
4127410179196.000000;8.149699;0.112556;
4127474257276.000000;4.223309;0.112556;
4127535516796.000000;12.386778;0.112556;
4127597204860.000000;15.580174;0.112556;
4127658086780.000000;10.814996;0.112556;
4127721159292.000000;9.908576;0.020574;
4127783361404.000000;10.899342;0.028822;
4127844812668.000000;9.352163;0.028822;
4127906940284.000000;9.551937;0.028822;
4127969600380.000000;14.824588;0.028822;
4128031456380.000000;10.971014;0.028822;
4128094812540.000000;9.620264;0.028822;
4128157709948.000000;9.645303;0.028822;
4128218882684.000000;4.535047;0.028822;
4128279456124.000000;6.015180;0.028822;
4128341248892.000000;10.300738;0.113079;
4128404457852.000000;13.557777;0.113079;
4128467487612.000000;19.727823;0.113079;
4128530905980.000000;18.707933;0.113079;
4128593866108.000000;10.953228;0.113079;
4128656880508.000000;11.145130;0.113079;
4128719880316.000000;14.315916;0.087729;
4128783155580.000000;16.294258;0.087729;
4128846182524.000000;19.895506;0.087729;
4128909277564.000000;19.242805;0.087729;
4128972258684.000000;20.492573;0.087729;
4129034541948.000000;18.834950;0.087729;
4129097570940.000000;11.280446;0.087729;
4129160047484.000000;11.673400;0.087729;
4129223004284.000000;18.496711;0.087729;
4129285241468.000000;21.097639;0.127616;
4129347186300.000000;16.933270;0.127616;
4129409563260.000000;16.525543;0.057160;
4129470765436.000000;15.603565;0.057160;
4129532535676.000000;11.680266;0.057160;
4129594367100.000000;12.879490;0.057160;
4129656477820.000000;16.470957;0.057160;
4129720503420.000000;16.484987;0.057160;
4129783261052.000000;15.622980;0.056768;
4129846165116.000000;14.287492;0.056768;
4129908593020.000000;10.366219;0.025497;
4129970414204.000000;7.199944;0.025497;
4130032411516.000000;15.726651;0.025497;
4130095411324.000000;25.330787;0.025497;
4130158013564.000000;14.387530;0.025497;
4130219988860.000000;3.483586;0.025497;
4130282287996.000000;10.822475;0.025497;
4130343377276.000000;17.814125;0.261585;
4130405084796.000000;20.767673;0.641079;
4130466221692.000000;18.336639;0.641079;
4130527970684.000000;11.349627;0.641079;
4130590306172.000000;7.509572;0.641079;
4130652380796.000000;5.797763;0.641079;
4130714322300.000000;6.186428;0.641079;
4130776020348.000000;7.648618;0.641079;
4130839164796.000000;13.228517;0.435865;
4130903340156.000000;16.471703;0.435865;
4130964924028.000000;11.729288;0.435865;
4131026697084.000000;12.871426;0.056002;
4131089792892.000000;15.922792;0.056002;
4131151602812.000000;8.413119;0.056002;
4131212030076.000000;5.798219;0.056002;
4131274384764.000000;7.538723;0.056002;
4131338261628.000000;13.861759;0.056002;
4131401358716.000000;16.639248;0.056002;
4131463240572.000000;11.656598;0.056002;
4131525047676.000000;9.221451;0.035575;
4131587777916.000000;8.770564;0.035575;
4131649852028.000000;12.051128;0.035575;
4131713493884.000000;11.232633;0.035575;
4131776165756.000000;12.544667;0.035575;
4131839133308.000000;15.635971;0.035575;
4131901500796.000000;14.031082;0.035575;
4131963031420.000000;14.082607;0.020035;
4132025077372.000000;9.914840;0.028517;
4132085878396.000000;5.756643;0.028517;
4132148895612.000000;7.623243;0.028517;
4132212085884.000000;8.299533;0.028517;
4132275089788.000000;15.954660;0.028517;
4132337742972.000000;17.818043;0.028517;
4132398576252.000000;14.383466;0.028517;
4132460989820.000000;16.971466;0.028517;
4132524630396.000000;12.778083;0.028517;
4132586567292.000000;6.808242;0.112093;
4132647854204.000000;9.903650;0.112093;
4132710319740.000000;14.988121;0.112093;
4132772667772.000000;15.712128;0.112093;
4132835653756.000000;14.554555;0.112093;
4132898608764.000000;10.716626;0.112093;
4132960899452.000000;5.922240;0.112093;
4133023564412.000000;3.362462;0.112093;
4133085925756.000000;10.259306;0.020374;
4133149054588.000000;11.840521;0.020374;
4133211239548.000000;4.474114;0.020374;
4133274170492.000000;9.333704;0.020374;
4133337171836.000000;11.630382;0.020374;
4133400526716.000000;6.871484;0.020374;
4133462925692.000000;6.346237;0.020374;
4133525475964.000000;9.868036;0.020374;
4133589256316.000000;15.228375;0.020374;
4133652462460.000000;10.894693;0.109653;
4133714127228.000000;8.992368;0.109653;
4133776903548.000000;14.148067;0.109653;
4133840534908.000000;13.935729;0.109653;
4133903488892.000000;9.680505;0.109653;
4133965695100.000000;8.974755;0.109653;
4134029665916.000000;16.756608;0.109653;
4134092665724.000000;12.392350;0.109653;
4134153723004.000000;18.349401;0.025851;
4134216274556.000000;32.124856;0.025851;
4134279523196.000000;19.949881;0.068183;
4134342594940.000000;9.172012;0.068183;
4134404607868.000000;17.275932;0.068183;
4134468026236.000000;17.676184;0.169673;
4134530940540.000000;22.239006;0.085269;
4134594402684.000000;27.282423;0.228225;
4134658403196.000000;11.574890;0.287815;
4134720746620.000000;9.632257;0.182832;
4134783744380.000000;16.873453;0.353470;
4134845468284.000000;21.920733;3.589124;
4134907499132.000000;21.370328;5.343642;
4134969096572.000000;14.817834;4.130967;
4135031223676.000000;13.673629;4.130967;
4135092983676.000000;15.078834;4.130967;
4135154075772.000000;12.107386;1.992407;
4135215651452.000000;5.664991;0.491735;
4135279128700.000000;9.724325;0.491735;
4135341901180.000000;16.013723;0.491735;
4135404798332.000000;11.710011;0.491735;
4135465952892.000000;14.567596;0.491735;
4135528553852.000000;30.507995;0.491735;
4135590986876.000000;30.547331;0.491735;
4135654981500.000000;14.836750;0.491735;
4135715691388.000000;7.158248;0.491735;
4135778995580.000000;7.772291;0.326615;
4135841146492.000000;8.702867;0.326615;
4135901705084.000000;10.591355;0.326615;
4135964344700.000000;19.186395;0.326615;
4136027119228.000000;21.663631;0.326615;
4136088543868.000000;17.987836;0.326615;
4136152545148.000000;11.681255;0.326615;
4136214731132.000000;5.838813;0.011922;
4136276301180.000000;11.302274;0.106347;
4136340336252.000000;19.717380;0.106347;
4136402337404.000000;23.073339;0.106347;
4136465041020.000000;19.746157;0.106347;
4136528058492.000000;13.153103;0.106347;
4136591493756.000000;7.338768;0.106347;
4136653523068.000000;4.499465;0.106347;
4136716436092.000000;5.131840;0.106347;
4136779191164.000000;8.427418;0.106347;
4136841891196.000000;10.073882;0.110886;
4136903575420.000000;7.497641;0.110886;
4136965420924.000000;5.263267;0.110886;
4137028808828.000000;4.749827;0.110886;
4137089870204.000000;7.015824;0.110886;
4137151989372.000000;9.275635;0.110886;
4137213331580.000000;7.467342;0.110886;
4137275370364.000000;3.742688;0.110886;
4137338265212.000000;3.809827;0.011061;
4137400409468.000000;8.982766;0.193347;
4137463319164.000000;15.323464;0.193347;
4137525826428.000000;14.425472;0.193347;
4137588740988.000000;12.435053;0.193347;
4137651879548.000000;10.165588;0.193347;
4137714641276.000000;4.837260;0.193347;
4137776339580.000000;3.384060;0.193347;
4137838359932.000000;11.733000;0.193347;
4137901449084.000000;14.503068;0.199293;
4137962752380.000000;7.212242;0.199293;
4138023461500.000000;17.285290;0.463469;
4138084657788.000000;16.525179;3.870406;
4138147101820.000000;5.713432;4.097683;
4138208474236.000000;8.157966;1.694980;
4138269087356.000000;9.273783;1.674755;
4138332311420.000000;7.810451;1.030895;
4138395624572.000000;6.636466;1.055052;
4138458386044.000000;6.223120;1.433120;
4138520852092.000000;4.324979;1.433120;
4138583674492.000000;7.904650;0.834523;
4138645217660.000000;11.771586;0.834523;
4138708657276.000000;12.394709;0.481074;
4138772122748.000000;13.867378;0.481074;
4138833763452.000000;13.312603;0.481074;
4138896920444.000000;17.796494;0.481074;
4138959724412.000000;24.642990;0.481074;
4139022528892.000000;18.107560;0.481074;
4139085509244.000000;11.015423;0.286787;
4139148604284.000000;12.004671;0.286787;
4139209452924.000000;15.277652;0.286787;
4139272334460.000000;16.078977;0.286787;
4139334441852.000000;14.117743;0.286787;
4139397858684.000000;14.708701;0.184914;
4139461833084.000000;18.973728;0.362044;
4139524834428.000000;23.345865;0.362044;
4139586834556.000000;22.714780;0.362044;
4139649833084.000000;24.240660;0.362044;
4139713849724.000000;25.692311;0.351306;
4139777865084.000000;19.622152;0.351306;
4139839864444.000000;10.564145;0.351306;
4139902090620.000000;4.480481;0.351306;
4139963474044.000000;7.359059;0.351306;
4140026169468.000000;8.800067;0.134604;
4140089072508.000000;7.773711;0.512009;
4140150588284.000000;12.711061;0.512009;
4140214166908.000000;16.630440;0.512009;
4140277077628.000000;13.815979;0.512009;
4140340502140.000000;13.294089;0.525503;
4140404553084.000000;21.271684;0.525503;
4140465704316.000000;14.189595;0.057282;
4140529404540.000000;9.919524;0.057282;
4140589948540.000000;11.798057;0.057282;
4140652110204.000000;7.222746;0.057282;
4140715037564.000000;17.302830;0.255914;
4140776854140.000000;17.063460;0.255914;
4140838869884.000000;10.022663;0.255914;
4140901267836.000000;10.037414;0.255914;
4140961747580.000000;9.549314;0.255914;
4141025731196.000000;9.933971;0.255914;
4141087137916.000000;9.682731;0.255914;
4141149514364.000000;15.460434;0.255914;
4141213096572.000000;15.956139;0.255914;
4141276500092.000000;11.697490;0.255914;
4141340394620.000000;11.042854;0.255914;
4141403396220.000000;16.379103;0.255914;
4141466394492.000000;20.634227;0.255914;
4141528421500.000000;22.265112;0.133950;
4141592394620.000000;19.751439;0.133950;
4141654397308.000000;25.287503;0.099834;
4141718425724.000000;36.728367;1.384816;
4141782410620.000000;26.090116;2.492091;
4141844854908.000000;13.921243;2.423603;
4141906418556.000000;9.782315;2.341858;
4141968017276.000000;16.675876;2.419270;
4142031007612.000000;27.602757;2.601892;
4142095008380.000000;26.027320;2.474523;
4142157979004.000000;24.086843;2.444788;
4142221011068.000000;26.843649;2.651093;
4142283010428.000000;32.488455;2.565270;
4142345090172.000000;25.386069;2.379535;
4142406695548.000000;11.314142;2.412729;
4142468675964.000000;16.253191;2.388765;
4142531066492.000000;23.820067;2.448826;
4142593481084.000000;20.088246;2.669290;
4142655785084.000000;24.896430;2.784921;
4142717416316.000000;19.999175;2.612181;
4142779941500.000000;12.008237;2.412833;
4142842532476.000000;16.847179;2.411544;
4142905958268.000000;21.913445;2.519394;
4142969093500.000000;17.101585;2.489788;
4143032085884.000000;16.004052;2.700858;
4143094396028.000000;22.374273;2.702783;
4143157391228.000000;22.205827;2.515144;
4143220566396.000000;25.402284;2.530489;
4143283566204.000000;20.756451;2.492151;
4143347536508.000000;22.484936;2.487380;
4143409938044.000000;20.459474;2.374184;
4143471270780.000000;10.683499;2.340994;
4143534587516.000000;14.918520;2.370432;
4143597326204.000000;26.401297;2.392224;
4143659161212.000000;27.565352;2.848141;
4143720512380.000000;18.825246;2.896533;
4143783954556.000000;16.081029;2.248464;
4143846587772.000000;11.976172;2.248464;
4143910431100.000000;12.175504;2.248464;
4143972014460.000000;14.722912;2.248464;
4144034036604.000000;16.360126;2.248464;
4144095352956.000000;21.067419;2.248464;
4144157358460.000000;24.403231;2.248464;
4144220175996.000000;16.046020;1.035249;
4144282754684.000000;15.960074;1.035249;
4144345785212.000000;16.628038;1.035249;
4144407499644.000000;6.426605;1.035249;
4144469245308.000000;12.626154;0.030237;
4144530520188.000000;26.397228;0.030237;
4144591615356.000000;18.271037;0.030237;
4144654216060.000000;5.636797;0.030237;
4144717400956.000000;10.632045;0.414302;
4144779397244.000000;9.602975;0.414302;
4144841900156.000000;7.312454;0.414302;
4144903927164.000000;6.979284;0.414302;
4144966987132.000000;25.369137;0.233895;
4145029267580.000000;32.889072;4.381583;
4145091464316.000000;15.985204;4.916027;
4145153530236.000000;14.253287;4.916027;
4145216110972.000000;17.870850;4.916027;
4145276672380.000000;23.276397;4.916027;
4145339672188.000000;21.647808;4.916027;
4145402227580.000000;13.372468;4.916027;
4145465622908.000000;8.851344;4.916027;
4145527831164.000000;10.728585;0.751938;
4145589426556.000000;17.693712;0.751938;
4145653505660.000000;17.240614;0.751938;
4145715980924.000000;18.425571;0.751938;
4145778950524.000000;22.350940;0.032381;
4145841976188.000000;21.736329;0.032381;
4145904975740.000000;12.028185;0.052129;
4145966631036.000000;7.437015;0.052129;
4146028316796.000000;10.159360;0.052129;
